Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
gsea,WP_NETRINUNC5B_SIGNALING,-0.7629692573411015,-2.183354547450329,0.0,0.036384801504649116,0.025,2/10,3.41%,PRKCA;ICAM1
gsea,PID_INTEGRIN3_PATHWAY,0.6214837140476704,2.03637069163914,0.0,0.1611434784279917,0.148,8/14,20.90%,PLAUR;PECAM1;FGG;FGB;FN1;FGA;LAMB1;ITGA2B
