score,group,threshold,split,cell_type,drug,dose
-2.0540147,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.38932782,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
2.6878777,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-2.7705617,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-6.6997595,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-9.399711,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.58252,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-5.976255,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
6.194696,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.5085589,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
5.100693,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-5.326778,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-7.82439,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
2.47048,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
6.577442,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
1.1454659,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-9.285794,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
5.403893,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-2.7382882,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-6.1592484,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
2.1616807,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-4.729187,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
4.30097,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
3.1544409,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-2.0887976,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-2.2332625,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-2.866816,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
2.748837,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
6.326411,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-4.371042,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.6362862,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.585434,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
5.236112,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.11360252,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.84504193,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.6417443,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.7079274,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
6.6468673,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.20919955,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
6.912402,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-3.152679,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.53312486,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.4414452,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-2.8636084,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-2.9648068,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.2596469,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.1050818,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.8657444,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
4.4423065,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.13079816,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-3.7116477,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.32633233,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-1.1360552,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.4575386,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-2.226791,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.40776372,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
2.21282,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.5763184,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.13371849,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
3.8784785,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.93035984,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
1.9493852,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
0.32807934,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.17345685,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-3.7524877,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
9.657922,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.2594418,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
1.0418673,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-5.003782,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-0.39249438,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
-3.0890396,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
1.00856,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
2.3633072,Control,5.878752517700195,split2,T cells CD4+,Dactolisib,0.0709219858156028
