score,group,threshold,split,cell_type,drug,dose
-6.0055857,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-7.7289257,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
0.8805203,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-3.645178,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-0.120716736,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
2.0821998,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
0.57943696,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-4.972136,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
5.6461864,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-1.8778205,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-5.4686437,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
2.514816,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
7.0977287,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
0.6585103,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-2.278357,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-0.72406423,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-4.206237,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-2.108052,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-8.192085,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-6.874894,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-4.878973,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-0.4194842,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-0.38303238,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
5.7006555,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-0.49654278,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-4.827735,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
6.4463506,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-1.4010458,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
1.1088979,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
5.525694,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-5.760603,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
7.2830043,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
3.883291,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-4.4772353,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-0.6356981,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
0.7671349,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-0.8144432,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-4.4977045,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-4.5978236,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
2.6083078,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
5.694305,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
0.86791956,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
2.7807765,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
5.6629496,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
4.0763516,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-1.2744029,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
0.46196058,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-0.4758708,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-1.2649146,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-3.1414132,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-4.3538685,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-0.67239475,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
6.167088,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
2.2515483,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
3.780588,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-4.1448174,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
5.3743525,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-1.6629887,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
0.6558161,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
6.860591,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-6.1252484,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
4.6352377,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
3.527634,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-2.373228,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-0.23098749,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
5.318288,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
3.8961358,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-2.6999533,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
2.2876847,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-1.3664025,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-5.0846176,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-3.5583885,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
-3.8790648,Control,7.098643159866332,split2,T cells CD4+,Idelalisib,0.0709219858156028
