score,group,threshold,split,cell_type,drug,dose
2.0906012,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
2.637201,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-3.2623758,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-0.35110667,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
7.1833715,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-0.7171395,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
0.9730246,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-6.714298,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-0.23827684,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-2.1432006,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-2.903688,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
0.6050414,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
1.0219386,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-0.049073994,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-2.9937634,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
0.6515449,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-1.3249553,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-0.76559997,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
6.137488,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
4.178977,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
3.069777,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-0.93604857,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
0.29926494,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-1.4473358,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
1.5941916,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-3.524445,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
4.0531187,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-2.6081493,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
2.048373,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-1.1394283,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
1.9057493,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
1.4170395,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-1.3710829,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-4.155151,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-4.401826,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-1.0813925,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
0.70862377,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-5.5552425,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
0.35221294,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
2.3651497,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-1.265996,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
1.8122003,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
0.5011772,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
-6.1981807,Control,5.747786569595335,split3,NK cells,Dactolisib,0.0709219858156028
