model,split,row_type,group,n_groups,sinkhorn_de,centered_sinkhorn_de,variance_log_mae_de
DiffCRISP,split,group,T regulatory cells_Clotrimazole,1,2.5377907752990723,0.8567107915878296,0.03022296354174614
DiffCRISP,split,group,T regulatory cells_Colchicine,1,4.843966484069824,1.4778000116348267,0.05625125765800476
DiffCRISP,split,group,T regulatory cells_Colforsin,1,1.4893004894256592,0.41789042949676514,0.016630273312330246
DiffCRISP,split,group,T regulatory cells_Crizotinib,1,4.833351135253906,2.6820168495178223,0.07716824859380722
DiffCRISP,split,group,T regulatory cells_Dabrafenib,1,76.68789672851562,69.32783508300781,0.8156903982162476
DiffCRISP,split,group,T regulatory cells_Dactolisib,1,6.03109073638916,2.613086462020874,0.08496996015310287
DiffCRISP,split,group,T regulatory cells_Dasatinib,1,7.339971542358398,3.5027894973754883,0.10749469697475433
DiffCRISP,split,group,T regulatory cells_Decitabine,1,2.780139923095703,0.8385093212127686,0.03245244547724724
DiffCRISP,split,group,T regulatory cells_Defactinib,1,2.3619625568389893,0.6898270845413208,0.02612934075295925
DiffCRISP,split,group,T regulatory cells_Desloratadine,1,4.117778778076172,3.3520450592041016,0.06797289848327637
DiffCRISP,split,group,T regulatory cells_Disulfiram,1,0.415651798248291,0.14590412378311157,0.006020675878971815
DiffCRISP,split,group,T regulatory cells_Dovitinib,1,0.7727335691452026,0.4405497908592224,0.013938304036855698
DiffCRISP,split,group,T regulatory cells_Doxorubicin,1,3.1798572540283203,1.70634925365448,0.04832739010453224
DiffCRISP,split,group,T regulatory cells_FK866,1,1.5697028636932373,0.5848385691642761,0.022953560575842857
DiffCRISP,split,group,T regulatory cells_Flutamide,1,1.904654860496521,0.7823820114135742,0.029250776395201683
DiffCRISP,split,group,T regulatory cells_Foretinib,1,1.2529792785644531,0.5000072717666626,0.019754629582166672
DiffCRISP,split,group,T regulatory cells_GLPG0634,1,7.971353054046631,2.588655471801758,0.09157725423574448
DiffCRISP,split,group,T regulatory cells_GO6976,1,11.685911178588867,3.0278100967407227,0.10990647226572037
